# histogram of 2MPZ dN/dz_pseudo_zsp obtained by convolving dN/dzphot with a generlised Lorentzian of a=2.932 and s=0.01186 
# bin's dN/dzs is normalised to unity area from z=0 to z=1 
# mid_zsp       0.05_zsp_0.10_COUNT  
0.3945 		 0.0000187 
0.3955 		 0.0000184 
0.3965 		 0.0000181 
0.3975 		 0.0000177 
0.3985 		 0.0000174 
0.3995 		 0.0000171 
0.4005 		 0.0000168 
0.4015 		 0.0000165 
0.4025 		 0.0000162 
0.4035 		 0.0000160 
0.4045 		 0.0000157 
0.4055 		 0.0000154 
0.4065 		 0.0000151 
0.4075 		 0.0000149 
0.4085 		 0.0000146 
0.4095 		 0.0000144 
0.4105 		 0.0000141 
0.4115 		 0.0000139 
0.4125 		 0.0000136 
0.4135 		 0.0000134 
0.4145 		 0.0000132 
0.4155 		 0.0000130 
0.4165 		 0.0000127 
0.4175 		 0.0000125 
0.4185 		 0.0000123 
0.4195 		 0.0000121 
0.4205 		 0.0000119 
0.4215 		 0.0000117 
0.4225 		 0.0000115 
0.4235 		 0.0000113 
0.4245 		 0.0000112 
0.4255 		 0.0000110 
0.4265 		 0.0000108 
0.4275 		 0.0000106 
0.4285 		 0.0000104 
0.4295 		 0.0000103 
0.4305 		 0.0000101 
0.4315 		 0.0000099 
0.4325 		 0.0000098 
0.4335 		 0.0000096 
0.4345 		 0.0000095 
0.4355 		 0.0000093 
0.4365 		 0.0000092 
0.4375 		 0.0000090 
0.4385 		 0.0000089 
0.4395 		 0.0000087 
0.4405 		 0.0000086 
0.4415 		 0.0000085 
0.4425 		 0.0000083 
0.4435 		 0.0000082 
0.4445 		 0.0000081 
0.4455 		 0.0000080 
0.4465 		 0.0000078 
0.4475 		 0.0000077 
0.4485 		 0.0000076 
0.4495 		 0.0000075 
0.4505 		 0.0000074 
0.4515 		 0.0000073 
0.4525 		 0.0000071 
0.4535 		 0.0000070 
0.4545 		 0.0000069 
0.4555 		 0.0000068 
0.4565 		 0.0000067 
0.4575 		 0.0000066 
0.4585 		 0.0000065 
0.4595 		 0.0000064 
0.4605 		 0.0000063 
0.4615 		 0.0000062 
0.4625 		 0.0000061 
0.4635 		 0.0000061 
0.4645 		 0.0000060 
0.4655 		 0.0000059 
0.4665 		 0.0000058 
0.4675 		 0.0000057 
0.4685 		 0.0000056 
0.4695 		 0.0000055 
0.4705 		 0.0000055 
0.4715 		 0.0000054 
0.4725 		 0.0000053 
0.4735 		 0.0000052 
0.4745 		 0.0000052 
0.4755 		 0.0000051 
0.4765 		 0.0000050 
0.4775 		 0.0000049 
0.4785 		 0.0000049 
0.4795 		 0.0000048 
0.4805 		 0.0000047 
0.4815 		 0.0000047 
0.4825 		 0.0000046 
0.4835 		 0.0000045 
0.4845 		 0.0000045 
0.4855 		 0.0000044 
0.4865 		 0.0000043 
0.4875 		 0.0000043 
0.4885 		 0.0000042 
0.4895 		 0.0000042 
0.4905 		 0.0000041 
0.4915 		 0.0000040 
0.4925 		 0.0000040 
0.4935 		 0.0000039 
0.4945 		 0.0000039 
0.4955 		 0.0000038 
0.4965 		 0.0000038 
0.4975 		 0.0000037 
0.4985 		 0.0000037 
0.4995 		 0.0000036 
0.5005 		 0.0000036 
0.5015 		 0.0000035 
0.5025 		 0.0000035 
0.5035 		 0.0000034 
0.5045 		 0.0000034 
0.5055 		 0.0000033 
0.5065 		 0.0000033 
0.5075 		 0.0000033 
0.5085 		 0.0000032 
0.5095 		 0.0000032 
0.5105 		 0.0000031 
0.5115 		 0.0000031 
0.5125 		 0.0000030 
0.5135 		 0.0000030 
0.5145 		 0.0000030 
0.5155 		 0.0000029 
0.5165 		 0.0000029 
0.5175 		 0.0000029 
0.5185 		 0.0000028 
0.5195 		 0.0000028 
0.5205 		 0.0000027 
0.5215 		 0.0000027 
0.5225 		 0.0000027 
0.5235 		 0.0000026 
0.5245 		 0.0000026 
0.5255 		 0.0000026 
0.5265 		 0.0000025 
0.5275 		 0.0000025 
0.5285 		 0.0000025 
0.5295 		 0.0000024 
0.5305 		 0.0000024 
0.5315 		 0.0000024 
0.5325 		 0.0000024 
0.5335 		 0.0000023 
0.5345 		 0.0000023 
0.5355 		 0.0000023 
0.5365 		 0.0000022 
0.5375 		 0.0000022 
0.5385 		 0.0000022 
0.5395 		 0.0000022 
0.5405 		 0.0000021 
0.5415 		 0.0000021 
0.5425 		 0.0000021 
0.5435 		 0.0000021 
0.5445 		 0.0000020 
0.5455 		 0.0000020 
0.5465 		 0.0000020 
0.5475 		 0.0000020 
0.5485 		 0.0000019 
0.5495 		 0.0000019 
0.5505 		 0.0000019 
0.5515 		 0.0000019 
0.5525 		 0.0000018 
0.5535 		 0.0000018 
0.5545 		 0.0000018 
0.5555 		 0.0000018 
0.5565 		 0.0000018 
0.5575 		 0.0000017 
0.5585 		 0.0000017 
0.5595 		 0.0000017 
0.5605 		 0.0000017 
0.5615 		 0.0000016 
0.5625 		 0.0000016 
0.5635 		 0.0000016 
0.5645 		 0.0000016 
0.5655 		 0.0000016 
0.5665 		 0.0000016 
0.5675 		 0.0000015 
0.5685 		 0.0000015 
0.5695 		 0.0000015 
0.5705 		 0.0000015 
0.5715 		 0.0000015 
0.5725 		 0.0000014 
0.5735 		 0.0000014 
0.5745 		 0.0000014 
0.5755 		 0.0000014 
0.5765 		 0.0000014 
0.5775 		 0.0000014 
0.5785 		 0.0000014 
0.5795 		 0.0000013 
0.5805 		 0.0000013 
0.5815 		 0.0000013 
0.5825 		 0.0000013 
0.5835 		 0.0000013 
0.5845 		 0.0000013 
0.5855 		 0.0000012 
0.5865 		 0.0000012 
0.5875 		 0.0000012 
0.5885 		 0.0000012 
0.5895 		 0.0000012 
0.5905 		 0.0000012 
0.5915 		 0.0000012 
0.5925 		 0.0000012 
0.5935 		 0.0000011 
0.5945 		 0.0000011 
0.5955 		 0.0000011 
0.5965 		 0.0000011 
0.5975 		 0.0000011 
0.5985 		 0.0000011 
0.5995 		 0.0000011 
0.6005 		 0.0000011 
0.6015 		 0.0000010 
0.6025 		 0.0000010 
0.6035 		 0.0000010 
0.6045 		 0.0000010 
0.6055 		 0.0000010 
0.6065 		 0.0000010 
0.6075 		 0.0000010 
0.6085 		 0.0000010 
0.6095 		 0.0000010 
0.6105 		 0.0000009 
0.6115 		 0.0000009 
0.6125 		 0.0000009 
0.6135 		 0.0000009 
0.6145 		 0.0000009 
0.6155 		 0.0000009 
0.6165 		 0.0000009 
0.6175 		 0.0000009 
0.6185 		 0.0000009 
0.6195 		 0.0000009 
0.6205 		 0.0000009 
0.6215 		 0.0000008 
0.6225 		 0.0000008 
0.6235 		 0.0000008 
0.6245 		 0.0000008 
0.6255 		 0.0000008 
0.6265 		 0.0000008 
0.6275 		 0.0000008 
0.6285 		 0.0000008 
0.6295 		 0.0000008 
0.6305 		 0.0000008 
0.6315 		 0.0000008 
0.6325 		 0.0000007 
0.6335 		 0.0000007 
0.6345 		 0.0000007 
0.6355 		 0.0000007 
0.6365 		 0.0000007 
0.6375 		 0.0000007 
0.6385 		 0.0000007 
0.6395 		 0.0000007 
0.6405 		 0.0000007 
0.6415 		 0.0000007 
0.6425 		 0.0000007 
0.6435 		 0.0000007 
0.6445 		 0.0000007 
0.6455 		 0.0000007 
0.6465 		 0.0000006 
0.6475 		 0.0000006 
0.6485 		 0.0000006 
0.6495 		 0.0000006 
0.6505 		 0.0000006 
0.6515 		 0.0000006 
0.6525 		 0.0000006 
0.6535 		 0.0000006 
0.6545 		 0.0000006 
0.6555 		 0.0000006 
0.6565 		 0.0000006 
0.6575 		 0.0000006 
0.6585 		 0.0000006 
0.6595 		 0.0000006 
0.6605 		 0.0000006 
0.6615 		 0.0000006 
0.6625 		 0.0000006 
0.6635 		 0.0000005 
0.6645 		 0.0000005 
0.6655 		 0.0000005 
0.6665 		 0.0000005 
0.6675 		 0.0000005 
0.6685 		 0.0000005 
0.6695 		 0.0000005 
0.6705 		 0.0000005 
0.6715 		 0.0000005 
0.6725 		 0.0000005 
0.6735 		 0.0000005 
0.6745 		 0.0000005 
0.6755 		 0.0000005 
0.6765 		 0.0000005 
0.6775 		 0.0000005 
0.6785 		 0.0000005 
0.6795 		 0.0000005 
0.6805 		 0.0000005 
0.6815 		 0.0000005 
0.6825 		 0.0000005 
0.6835 		 0.0000005 
0.6845 		 0.0000004 
0.6855 		 0.0000004 
0.6865 		 0.0000004 
0.6875 		 0.0000004 
0.6885 		 0.0000004 
0.6895 		 0.0000004 
0.6905 		 0.0000004 
0.6915 		 0.0000004 
0.6925 		 0.0000004 
0.6935 		 0.0000004 
0.6945 		 0.0000004 
0.6955 		 0.0000004 
0.6965 		 0.0000004 
0.6975 		 0.0000004 
0.6985 		 0.0000004 
0.6995 		 0.0000004 
0.7005 		 0.0000004 
0.7015 		 0.0000004 
0.7025 		 0.0000004 
0.7035 		 0.0000004 
0.7045 		 0.0000004 
0.7055 		 0.0000004 
0.7065 		 0.0000004 
0.7075 		 0.0000004 
0.7085 		 0.0000004 
0.7095 		 0.0000004 
0.7105 		 0.0000004 
0.7115 		 0.0000003 
0.7125 		 0.0000003 
0.7135 		 0.0000003 
0.7145 		 0.0000003 
0.7155 		 0.0000003 
0.7165 		 0.0000003 
0.7175 		 0.0000003 
0.7185 		 0.0000003 
0.7195 		 0.0000003 
0.7205 		 0.0000003 
0.7215 		 0.0000003 
0.7225 		 0.0000003 
0.7235 		 0.0000003 
0.7245 		 0.0000003 
0.7255 		 0.0000003 
0.7265 		 0.0000003 
0.7275 		 0.0000003 
0.7285 		 0.0000003 
0.7295 		 0.0000003 
0.7305 		 0.0000003 
0.7315 		 0.0000003 
0.7325 		 0.0000003 
0.7335 		 0.0000003 
0.7345 		 0.0000003 
0.7355 		 0.0000003 
0.7365 		 0.0000003 
0.7375 		 0.0000003 
0.7385 		 0.0000003 
0.7395 		 0.0000003 
0.7405 		 0.0000003 
0.7415 		 0.0000003 
0.7425 		 0.0000003 
0.7435 		 0.0000003 
0.7445 		 0.0000003 
0.7455 		 0.0000003 
0.7465 		 0.0000003 
0.7475 		 0.0000003 
0.7485 		 0.0000003 
0.7495 		 0.0000002 
0.7505 		 0.0000002 
0.7515 		 0.0000002 
0.7525 		 0.0000002 
0.7535 		 0.0000002 
0.7545 		 0.0000002 
0.7555 		 0.0000002 
0.7565 		 0.0000002 
0.7575 		 0.0000002 
0.7585 		 0.0000002 
0.7595 		 0.0000002 
0.7605 		 0.0000002 
0.7615 		 0.0000002 
0.7625 		 0.0000002 
0.7635 		 0.0000002 
0.7645 		 0.0000002 
0.7655 		 0.0000002 
0.7665 		 0.0000002 
0.7675 		 0.0000002 
0.7685 		 0.0000002 
0.7695 		 0.0000002 
0.7705 		 0.0000002 
0.7715 		 0.0000002 
0.7725 		 0.0000002 
0.7735 		 0.0000002 
0.7745 		 0.0000002 
0.7755 		 0.0000002 
0.7765 		 0.0000002 
0.7775 		 0.0000002 
0.7785 		 0.0000002 
0.7795 		 0.0000002 
0.7805 		 0.0000002 
0.7815 		 0.0000002 
0.7825 		 0.0000002 
0.7835 		 0.0000002 
0.7845 		 0.0000002 
0.7855 		 0.0000002 
0.7865 		 0.0000002 
0.7875 		 0.0000002 
0.7885 		 0.0000002 
0.7895 		 0.0000002 
0.7905 		 0.0000002 
0.7915 		 0.0000002 
0.7925 		 0.0000002 
0.7935 		 0.0000002 
0.7945 		 0.0000002 
0.7955 		 0.0000002 
0.7965 		 0.0000002 
0.7975 		 0.0000002 
0.7985 		 0.0000002 
0.7995 		 0.0000002 
0.8005 		 0.0000002 
0.8015 		 0.0000002 
0.8025 		 0.0000002 
0.8035 		 0.0000002 
0.8045 		 0.0000002 
0.8055 		 0.0000002 
0.8065 		 0.0000002 
0.8075 		 0.0000002 
0.8085 		 0.0000002 
0.8095 		 0.0000002 
0.8105 		 0.0000002 
0.8115 		 0.0000001 
0.8125 		 0.0000001 
0.8135 		 0.0000001 
0.8145 		 0.0000001 
0.8155 		 0.0000001 
0.8165 		 0.0000001 
0.8175 		 0.0000001 
0.8185 		 0.0000001 
0.8195 		 0.0000001 
0.8205 		 0.0000001 
0.8215 		 0.0000001 
0.8225 		 0.0000001 
0.8235 		 0.0000001 
0.8245 		 0.0000001 
0.8255 		 0.0000001 
0.8265 		 0.0000001 
0.8275 		 0.0000001 
0.8285 		 0.0000001 
0.8295 		 0.0000001 
0.8305 		 0.0000001 
0.8315 		 0.0000001 
0.8325 		 0.0000001 
0.8335 		 0.0000001 
0.8345 		 0.0000001 
0.8355 		 0.0000001 
0.8365 		 0.0000001 
0.8375 		 0.0000001 
0.8385 		 0.0000001 
0.8395 		 0.0000001 
0.8405 		 0.0000001 
0.8415 		 0.0000001 
0.8425 		 0.0000001 
0.8435 		 0.0000001 
0.8445 		 0.0000001 
0.8455 		 0.0000001 
0.8465 		 0.0000001 
0.8475 		 0.0000001 
0.8485 		 0.0000001 
0.8495 		 0.0000001 
0.8505 		 0.0000001 
0.8515 		 0.0000001 
0.8525 		 0.0000001 
0.8535 		 0.0000001 
0.8545 		 0.0000001 
0.8555 		 0.0000001 
0.8565 		 0.0000001 
0.8575 		 0.0000001 
0.8585 		 0.0000001 
0.8595 		 0.0000001 
0.8605 		 0.0000001 
0.8615 		 0.0000001 
0.8625 		 0.0000001 
0.8635 		 0.0000001 
0.8645 		 0.0000001 
0.8655 		 0.0000001 
0.8665 		 0.0000001 
0.8675 		 0.0000001 
0.8685 		 0.0000001 
0.8695 		 0.0000001 
0.8705 		 0.0000001 
0.8715 		 0.0000001 
0.8725 		 0.0000001 
0.8735 		 0.0000001 
0.8745 		 0.0000001 
0.8755 		 0.0000001 
0.8765 		 0.0000001 
0.8775 		 0.0000001 
0.8785 		 0.0000001 
0.8795 		 0.0000001 
0.8805 		 0.0000001 
0.8815 		 0.0000001 
0.8825 		 0.0000001 
0.8835 		 0.0000001 
0.8845 		 0.0000001 
0.8855 		 0.0000001 
0.8865 		 0.0000001 
0.8875 		 0.0000001 
0.8885 		 0.0000001 
0.8895 		 0.0000001 
0.8905 		 0.0000001 
0.8915 		 0.0000001 
0.8925 		 0.0000001 
0.8935 		 0.0000001 
0.8945 		 0.0000001 
0.8955 		 0.0000001 
0.8965 		 0.0000001 
0.8975 		 0.0000001 
0.8985 		 0.0000001 
0.8995 		 0.0000001 
0.9005 		 0.0000001 
0.9015 		 0.0000001 
0.9025 		 0.0000001 
0.9035 		 0.0000001 
0.9045 		 0.0000001 
0.9055 		 0.0000001 
0.9065 		 0.0000001 
0.9075 		 0.0000001 
0.9085 		 0.0000001 
0.9095 		 0.0000001 
0.9105 		 0.0000001 
0.9115 		 0.0000001 
0.9125 		 0.0000001 
0.9135 		 0.0000001 
0.9145 		 0.0000001 
0.9155 		 0.0000001 
0.9165 		 0.0000001 
0.9175 		 0.0000001 
0.9185 		 0.0000001 
0.9195 		 0.0000001 
0.9205 		 0.0000001 
0.9215 		 0.0000001 
0.9225 		 0.0000001 
0.9235 		 0.0000001 
0.9245 		 0.0000001 
0.9255 		 0.0000001 
0.9265 		 0.0000001 
0.9275 		 0.0000001 
0.9285 		 0.0000001 
0.9295 		 0.0000001 
0.9305 		 0.0000001 
0.9315 		 0.0000001 
0.9325 		 0.0000001 
0.9335 		 0.0000001 
0.9345 		 0.0000001 
0.9355 		 0.0000001 
0.9365 		 0.0000001 
0.9375 		 0.0000001 
0.9385 		 0.0000001 
0.9395 		 0.0000001 
0.9405 		 0.0000001 
0.9415 		 0.0000001 
0.9425 		 0.0000001 
0.9435 		 0.0000001 
0.9445 		 0.0000001 
0.9455 		 0.0000001 
0.9465 		 0.0000001 
0.9475 		 0.0000001 
0.9485 		 0.0000001 
0.9495 		 0.0000001 
0.9505 		 0.0000001 
0.9515 		 0.0000001 
0.9525 		 0.0000001 
0.9535 		 0.0000001 
0.9545 		 0.0000001 
0.9555 		 0.0000001 
0.9565 		 0.0000001 
0.9575 		 0.0000001 
0.9585 		 0.0000001 
0.9595 		 0.0000001 
0.9605 		 0.0000001 
0.9615 		 0.0000001 
0.9625 		 0.0000001 
0.9635 		 0.0000001 
0.9645 		 0.0000000 
0.9655 		 0.0000000 
0.9665 		 0.0000000 
0.9675 		 0.0000000 
0.9685 		 0.0000000 
0.9695 		 0.0000000 
0.9705 		 0.0000000 
0.9715 		 0.0000000 
0.9725 		 0.0000000 
0.9735 		 0.0000000 
0.9745 		 0.0000000 
0.9755 		 0.0000000 
0.9765 		 0.0000000 
0.9775 		 0.0000000 
0.9785 		 0.0000000 
0.9795 		 0.0000000 
0.9805 		 0.0000000 
0.9815 		 0.0000000 
